id,class,domain,seq,owning_doc,statement,priority,verification,status,supersedes,superseded_by,extraction_source
LIC-PLT-002,LIC,PLT,002,DOC-01,"The participant tier MUST include creating and tracking own requests, viewing and acting on work assigned to the holder, viewing findings within their authorized scope, and full collaboration on items they participate in.",MUST_HAVE,AUTOMATED_TEST,Active,,,compact_table
LIC-PLT-003,LIC,PLT,003,DOC-01,"Entitlement MUST be enforced at the authorization layer as a capability constraint composed with permission and scope, not as an interface-level restriction.",MUST_HAVE,AUTOMATED_TEST|PENETRATION_TEST,Active,,,compact_table
LIC-PLT-004,LIC,PLT,004,DOC-01,"The platform MUST meter usage on documented dimensions, MUST expose current usage to the tenant, and MUST NOT meter on a dimension the tenant cannot observe.",MUST_HAVE,AUTOMATED_TEST,Active,,,compact_table
LIC-PLT-005,LIC,PLT,005,DOC-01,"On entitlement exhaustion or licence expiry, the platform MUST NOT disable security controls, MUST NOT delete data, and MUST NOT suppress service level or escalation notifications. Degradation MUST be limited to feature availability and MUST be announced in advance.",MUST_HAVE,AUTOMATED_TEST,Active,,,compact_table
LIC-PLT-006,LIC,PLT,006,DOC-01,"The platform MUST support licence enforcement in air-gapped deployment without outbound connectivity, using a signed offline licence artifact.",MUST_HAVE,AUTOMATED_TEST,Active,,,compact_table
LIC-PLT-007,LIC,PLT,007,DOC-01,"Entitlement configuration MUST be operator-managed, MUST NOT be tenant-modifiable, and every change MUST be audited.",MUST_HAVE,AUTOMATED_TEST,Active,,,compact_table
LIC-PLT-008,LIC,PLT,008,DOC-01,"The platform MUST support time-bounded evaluation with a defined data disposition at expiry, including export before deletion.",SHOULD_HAVE,AUTOMATED_TEST,Active,,,compact_table
LIC-PLT-009,LIC,PLT,009,DOC-01,"Feature availability by tier MUST be documented and MUST be discoverable in the product, including for features the tenant's tier does not include.",SHOULD_HAVE,DOCUMENT_INSPECTION,Active,,,compact_table
LIC-PLT-010,LIC,PLT,010,DOC-01,AI consumption MUST be metered separately from seat entitlement with a tenant-visible budget and defined exhaustion behaviour.,MUST_HAVE,AUTOMATED_TEST,Active,,,compact_table
NFR-AIC-001,NFR,AIC,001,DOC-01,"AI capability invocations MUST return within 20 s at p95 or stream partial output, MUST enforce a hard timeout, and MUST degrade explicitly on timeout rather than blocking the surrounding view.",MUST_HAVE,AUTOMATED_TEST,Active,,,compact_table
NFR-API-001,NFR,API,001,DOC-01,"Read operations MUST respond within 500 ms at p95 and 1.5 s at p99, excluding operations documented as asynchronous. State-changing operations MUST respond within 800 ms at p95.",MUST_HAVE,AUTOMATED_TEST,Active,,,compact_table
NFR-API-002,NFR,API,002,DOC-01,"Rate limits MUST be defined per named class, MUST be communicated in responses, and MUST be set such that a documented reference integration pattern operates without throttling.",MUST_HAVE,AUTOMATED_TEST,Active,,,compact_table
NFR-AUD-001,NFR,AUD,001,DOC-01,"Audit write MUST NOT add more than 15 ms at p95 to the latency of the audited operation, and audit search over 12 months MUST return within 5 s at p95.",MUST_HAVE,AUTOMATED_TEST,Active,,,compact_table
NFR-AUD-002,NFR,AUD,002,DOC-01,"Audit events MUST be durable such that no acknowledged audited operation can lose its audit record, and audit write failure MUST NOT be silently tolerated.",MUST_HAVE,AUTOMATED_TEST,Active,,,compact_table
NFR-DEP-001,NFR,DEP,001,DOC-01,"Multi-tenant service availability MUST target 99.9% monthly excluding announced maintenance, with a defined error budget and a documented measurement method.",MUST_HAVE,AUTOMATED_TEST,Active,,,compact_table
NFR-DEP-002,NFR,DEP,002,DOC-01,Recovery point objective MUST NOT exceed 15 minutes and recovery time objective MUST NOT exceed 4 hours for the multi-tenant service.,MUST_HAVE,AUTOMATED_TEST,Active,,,compact_table
NFR-DEP-003,NFR,DEP,003,DOC-01,Restore procedures MUST be rehearsed at a defined interval with the rehearsal outcome recorded.,MUST_HAVE,DEMONSTRATION,Active,,,compact_table
NFR-DEP-004,NFR,DEP,004,DOC-01,Upgrades MUST be performable without data loss and with downtime not exceeding a documented window; schema migrations affecting large tables MUST be performable online or their downtime MUST be stated in advance.,MUST_HAVE,AUTOMATED_TEST,Active,,,compact_table
NFR-DEP-005,NFR,DEP,005,DOC-01,"The platform MUST degrade explicitly and remain usable for core workflows when any external dependency is unavailable, and MUST display the degraded state and its consequence.",MUST_HAVE,AUTOMATED_TEST,Active,,,compact_table
NFR-DSH-001,NFR,DSH,001,DOC-01,"Dashboard initial viewport MUST render within 1.5 s at p95 and 3.0 s at p99 at Medium, measured server-side from request receipt to last byte, with 50 concurrent dashboard sessions. At Large, 2.5 s p95.",MUST_HAVE,AUTOMATED_TEST,Active,,,compact_table
NFR-DSH-002,NFR,DSH,002,DOC-01,Filter application and drill-down on an already-rendered dashboard MUST complete within 800 ms at p95.,MUST_HAVE,AUTOMATED_TEST,Active,,,compact_table
NFR-DSH-003,NFR,DSH,003,DOC-01,"Scheduled report generation MUST complete within 10 minutes at p95 at Medium for a full executive report, and MUST not contend with interactive workload.",MUST_HAVE,AUTOMATED_TEST,Active,,,compact_table
NFR-ING-001,NFR,ING,001,DOC-01,"Import MUST process at minimum 2,000 findings per second per worker after parsing, and MUST accept files up to 500 MB.",MUST_HAVE,AUTOMATED_TEST,Active,,,compact_table
NFR-ING-002,NFR,ING,002,DOC-01,"Export of up to 100,000 records MUST complete within 5 minutes at p95 and MUST execute asynchronously above 10,000 records.",MUST_HAVE,AUTOMATED_TEST,Active,,,compact_table
NFR-INT-001,NFR,INT,001,DOC-01,"The interface MUST conform to WCAG 2.2 Level AA, verified by automated and manual testing.",MUST_HAVE,AUTOMATED_TEST|MANUAL_TEST,Active,,,compact_table
NFR-INT-002,NFR,INT,002,DOC-01,"The platform MUST support keyboard-only operation for all primary workflows, with visible focus indication and documented shortcuts.",MUST_HAVE,MANUAL_TEST,Active,,,compact_table
NFR-INT-003,NFR,INT,003,DOC-01,"All user-facing strings MUST be externalized with ICU message formatting, and the platform MUST pass pseudo-localization testing without layout failure or string truncation.",MUST_HAVE,AUTOMATED_TEST,Active,,,compact_table
NFR-INT-004,NFR,INT,004,DOC-01,"The platform MUST store all timestamps in UTC and render them in the viewing user's timezone, and MUST perform business calendar computation in the tenant's configured timezone.",MUST_HAVE,AUTOMATED_TEST,Active,,,compact_table
NFR-NTF-001,NFR,NTF,001,DOC-01,Notification dispatch MUST occur within 60 s of the triggering event at p95 for immediate-category notifications.,MUST_HAVE,AUTOMATED_TEST,Active,,,compact_table
NFR-OPS-001,NFR,OPS,001,DOC-01,"The platform MUST emit metrics, structured logs, and distributed traces covering every request path and background operation, with tenant attribution and without including restricted data.",MUST_HAVE,AUTOMATED_TEST,Active,,,compact_table
NFR-OPS-002,NFR,OPS,002,DOC-01,"The platform MUST define service level objectives with error budgets for its primary user journeys, and MUST alert on budget burn rate rather than on individual errors.",MUST_HAVE,DEMONSTRATION,Active,,,compact_table
NFR-OPS-003,NFR,OPS,003,DOC-01,"Integration and ingestion health MUST be observable per tenant and per integration, with silent failure treated as an alertable condition.",MUST_HAVE,AUTOMATED_TEST,Active,,,compact_table
NFR-PLT-001,NFR,PLT,001,DOC-01,The platform MUST sustain the peak concurrent session figures of §12.1 per tenant profile without breaching latency targets.,MUST_HAVE,AUTOMATED_TEST,Active,,,compact_table
NFR-PLT-002,NFR,PLT,002,DOC-01,"The platform MUST enforce documented per-tenant resource limits, and one tenant reaching a limit MUST NOT degrade another tenant's latency by more than 10% at p95.",MUST_HAVE,AUTOMATED_TEST,Active,,,compact_table
NFR-PLT-003,NFR,PLT,003,DOC-01,"The platform MUST document and enforce data volume ceilings per tenant, and MUST warn at a configurable proportion of a ceiling rather than failing at it.",MUST_HAVE,AUTOMATED_TEST,Active,,,compact_table
NFR-PLT-004,NFR,PLT,004,DOC-01,"The platform MUST scale horizontally in its request-handling and worker tiers without architectural change, and the scaling limits of any component that does not MUST be documented with its ceiling.",MUST_HAVE,ARCHITECTURE_REVIEW,Active,,,compact_table
NFR-SBM-001,NFR,SBM,001,DOC-01,"A single SBOM match run MUST complete within 30 s at p95 for a snapshot of 5,000 components.",MUST_HAVE,AUTOMATED_TEST,Active,,,compact_table
NFR-SBM-002,NFR,SBM,002,DOC-01,"A portfolio-wide re-match sweep MUST complete within 4 hours at Medium and 12 hours at Extra large with a concurrency limit of one, and MUST support higher concurrency where infrastructure permits.",MUST_HAVE,AUTOMATED_TEST,Active,,,compact_table
NFR-SBM-003,NFR,SBM,003,DOC-01,The interval from vulnerability intelligence update to tenant-visible finding MUST NOT exceed 6 hours at p95 for assets whose SBOM is current.,MUST_HAVE,AUTOMATED_TEST,Active,,,compact_table
NFR-SEC-001,NFR,SEC,001,DOC-01,Session revocation MUST take effect within 60 s across all platform components including cached authorization state.,MUST_HAVE,AUTOMATED_TEST,Active,,,compact_table
NFR-SEC-002,NFR,SEC,002,DOC-01,"Authorization changes MUST take effect within 60 s, and scope cache invalidation MUST be explicit on hierarchy change.",MUST_HAVE,AUTOMATED_TEST,Active,,,compact_table
NFR-UIX-001,NFR,UIX,001,DOC-01,"The interface MUST achieve interactive readiness within 2.5 s at p95 on a defined reference client and network profile, and MUST remain usable at 200 ms round-trip latency.",MUST_HAVE,AUTOMATED_TEST,Active,,,compact_table
NFR-UIX-002,NFR,UIX,002,DOC-01,"The platform MUST support the current and immediately preceding major versions of mainstream evergreen browsers, and MUST state its support policy.",MUST_HAVE,DOCUMENT_INSPECTION,Active,,,compact_table
NFR-UIX-003,NFR,UIX,003,DOC-01,The interface MUST be usable on tablet-class viewports for review and approval workflows.,SHOULD_HAVE,MANUAL_TEST,Active,,,compact_table
NFR-VUL-001,NFR,VUL,001,DOC-01,"A filtered, sorted, paginated finding list MUST return within 600 ms at p95 at Medium and 1.2 s at p95 at Extra large.",MUST_HAVE,AUTOMATED_TEST,Active,,,compact_table
NFR-WRK-001,NFR,WRK,001,DOC-01,Work item detail retrieval including activity timeline MUST return within 700 ms at p95. Comment submission MUST acknowledge within 400 ms at p95.,MUST_HAVE,AUTOMATED_TEST,Active,,,compact_table
NFR-WRK-002,NFR,WRK,002,DOC-01,"Full-text search across work items, comments, and custom fields MUST return first results within 1.0 s at p95 at Medium and 2.0 s at Large.",MUST_HAVE,AUTOMATED_TEST,Active,,,compact_table
OPS-DEP-001,OPS,DEP,001,DOC-15,"The operational store and application toolchain MUST be selected against the disqualifying constraints before any implementation begins, and the selection MUST be recorded as an ADR with the constraint verification.",MUST_HAVE,ARCHITECTURE_REVIEW|DOCUMENT_INSPECTION,Active,,,compact_table
OPS-DEP-002,OPS,DEP,002,DOC-15,"Where a selected component lacks a required property, the gap MUST be recorded as an accepted risk with its compensating control, not absorbed silently.",MUST_HAVE,DOCUMENT_INSPECTION,Active,,,compact_table
OPS-DEP-003,OPS,DEP,003,DOC-15,"All three topologies MUST run the same artifact with the same code paths, differing only in configuration and scale.",MUST_HAVE,ARCHITECTURE_REVIEW|AUTOMATED_TEST,Active,,,compact_table
OPS-DEP-004,OPS,DEP,004,DOC-15,"Each residency designation MUST be a separate deployment with no data path between designations, including backup, telemetry, and queue.",MUST_HAVE,AUTOMATED_TEST|DOCUMENT_INSPECTION,Active,,,compact_table
OPS-DEP-005,OPS,DEP,005,DOC-15,"Every runtime unit MUST declare resource requests and limits, and a unit exceeding its memory limit MUST be restarted rather than permitted to degrade the node.",MUST_HAVE,AUTOMATED_TEST,Active,,,compact_table
OPS-DEP-006,OPS,DEP,006,DOC-15,Match workers MUST NOT be co-scheduled with the application tier.,MUST_HAVE,ARCHITECTURE_REVIEW|DOCUMENT_INSPECTION,Active,,,compact_table
OPS-DEP-007,OPS,DEP,007,DOC-15,"The scheduler MUST be a singleton with leader election and MUST only enqueue work, never perform it.",MUST_HAVE,AUTOMATED_TEST,Active,,,compact_table
OPS-DEP-008,OPS,DEP,008,DOC-15,"Every unit MUST expose readiness and liveness separately, and readiness MUST fail where a required dependency is unavailable while liveness MUST NOT.",MUST_HAVE,AUTOMATED_TEST,Active,,,compact_table
OPS-DEP-009,OPS,DEP,009,DOC-15,"The three bypass credentials MUST NOT be present in any runtime environment reachable by application code, and their use MUST emit an audit event.",MUST_HAVE,AUTOMATED_TEST|CODE_REVIEW,Active,,,compact_table
OPS-DEP-010,OPS,DEP,010,DOC-15,"Connection pooling MUST reset session state on connection return, and a pooled connection MUST NOT be reusable with a stale tenant context.",MUST_HAVE,AUTOMATED_TEST|PENETRATION_TEST,Active,,,compact_table
OPS-DEP-011,OPS,DEP,011,DOC-15,"Range partition creation MUST be automated ahead of need with a configurable lead time, and a missing future partition MUST alert before it would be required.",MUST_HAVE,AUTOMATED_TEST,Active,,,compact_table
OPS-DEP-012,OPS,DEP,012,DOC-15,Hash partition counts MUST be set before first production data and recorded with the sizing basis used.,MUST_HAVE,DOCUMENT_INSPECTION,Active,,,compact_table
OPS-DEP-013,OPS,DEP,013,DOC-15,"Retention jobs MUST implement expiry as partition drop after archival, MUST consult the legal hold register before dropping, and MUST NOT delete rows in bulk.",MUST_HAVE,AUTOMATED_TEST,Active,,,compact_table
OPS-DEP-014,OPS,DEP,014,DOC-15,"Egress MUST be deny-by-default with an allowlist per runtime unit, and a unit MUST NOT reach a destination outside its allowlist.",MUST_HAVE,AUTOMATED_TEST|PENETRATION_TEST,Active,,,compact_table
OPS-DEP-015,OPS,DEP,015,DOC-15,"Internal and link-local address ranges MUST be unreachable from any unit that processes user-supplied destinations, and resolution MUST be re-checked at connection time.",MUST_HAVE,AUTOMATED_TEST|PENETRATION_TEST,Active,,,compact_table
OPS-DEP-016,OPS,DEP,016,DOC-15,"Object storage serving uploaded content MUST be a distinct origin from the API and web tiers, and MUST serve only non-inline with content-type enforcement.",MUST_HAVE,AUTOMATED_TEST|PENETRATION_TEST,Active,,,compact_table
OPS-DEP-017,OPS,DEP,017,DOC-15,Ingress MUST assign the rate limit class and MUST NOT make authorization decisions.,MUST_HAVE,ARCHITECTURE_REVIEW,Active,,,compact_table
OPS-DEP-018,OPS,DEP,018,DOC-15,Inbound mail for reply-to-comment association MUST be routed to a dedicated endpoint with the token validated before any content processing.,MUST_HAVE,AUTOMATED_TEST,Active,,,compact_table
